"TRIP_ID","Set","Trap 1","Trap 2","Trap 3","Trap 4","Trap 5","Trap 6","Trap 7","Trap 8","Trap 9","Trap 10","Trap 11","Trap 12","Trap 13","Trap 14","Trap 15","Trap 16","Trap 17","Trap 18","Trap 19","Trap 20","Trap 21","Trap 22","Trap 23","Trap 24","Trap 25","Trap 26","Trap 27"
69067,81,"T","A","D","T","A","D","T","D","D","T","D","D","T","D","A","T","D","D","T","D","D","T","D","D","T",,
69067,82,"T","A","A","T","D","A","T",,"D","T","D","A","T","D","D","T","D","A","T","D","A","T","D","A","T",,
69067,83,"A","T","D","D","T","A",,"T","A","D","T","D","D","T,F","A","D","T","D","D","T","A","A","T","D","D",,
69067,84,"T","A","D",,"D","A","T","A","A",,,"A","T",,,"T","A","A",,"A","A","T","A","D","T",,
69067,85,"T","D","A","T","D","A","T","D","A","T","D",,"T","D","A","T","D","D","T","D","D","T","A",,,,
69067,86,"A",,,"A","T","A","A",,"A","A","T","A","A","T","A","D","T","A","D","T","D","A","T","D","D",,
69067,87,,"A","A","T","A","D","T","D","D","T","D","A",,,,"T","A",,,,"A",,,,"A",,
69067,88,"A","T","A","A","T","A",,"T","A",,"T","A","A","T",,"A","T","D","A","T","A","D","T","D","D",,
69067,89,,"A","A",,"B","A","B","A",,"A","A","A","B","A","B","D","D","D","A","D",,,,"B","B",,
69067,90,,,,"A","A","A","A",,"A","A","A",,,"A",,,,,"A",,,,"A",,"A",,
69067,91,"A","A","A","A","A","A","A","A",,"A","A",,"A",,,,,,,"A","A",,,,,,
69067,92,,"A",,,,,,,"A","A",,"A","A",,"A",,,,"A","A",,,"A","A",,,
69067,93,,"A",,,,,,"A",,"A",,,,,"A","A","A",,,,,,"A",,,,
69067,94,,,"A","T","A",,"T",,,,"A",,"T","A",,"T","A",,"T","A","A","T",,"A","T",,
69067,95,,"A","D","T","D","D","T","A","A",,,"A","T","D","A","T","D","D","T","A","D","T",,"D","T",,
69067,96,"A","T","A","A","T","D",,"T","A","A","T","A",,"T","A","A","T","A","A","T","D","D","T","D","D",,
69067,97,"T","A","A","T","A","D","T","A","D","T","A","D","T","D","D","T","A","D","T","A","D","T","A","D",,,
69067,98,"A","T",,"A","T",,"A","T","A","A","T","A",,,"A",,,"A","A","T","A","A","T","D","D",,
69067,99,"A","A","T","A","A","T","A","A","T","A","D","T","D","A","T","A","A","T","A","A","T","D","D","T","A",,
69067,100,,,,"A",,"A",,,,,,,,,,,,,,,,"A",,,"A",,
69067,101,"A","A","T","A","A","T","A","A",,"A","A","T","D","A","T",,"A","T","D","A","T","D","A","T",,,
69067,102,,"A","A","T","A","A","T","A",,"T","A","A","T",,,"T","A",,,"A",,"T","A","A",,,
69067,103,"A",,"A","A",,"A","A","T","A",,"T",,"A","T",,,"T","A",,"T","A",,"T",,,,
69067,104,,"A","A",,,,,,"A",,,,,,,,,,,,"A",,"A",,,,
69067,105,"A","A","A","A","A","A",,"A","A",,,,"A",,,"A","A",,"A","A",,,,"A","A",,
69067,106,"A","A","A","D","D","A","A","A","A","A","A","A",,"A","A","A","B","B",,"B",,"B","B",,"B",,
69067,107,"A","A","A","A",,"A","A",,,,"A","A",,,"A","A","A","A","A","A","A","A","A",,,,
69067,108,,,,,"A","A",,,,,,,,,,,,,,,,,,,,,
69067,109,"D","A","T","D","A","T","D","A","T","D","D","T","D","A","T","D","D","T","D","A","T","D","A","T","D",,
69067,110,,,,,"A","A","T","A",,,"A","A",,"A","A",,,,"T","A","A","T","A","A",,,
69067,111,"A","B","A","B","D","A","B","B","A","D","B","D","B","D","D","A","D","B","D","D","B","D","D","D","D",,
69067,112,"A","B","B","B","A",,"A","A",,,,"A","A","A","B","B","B",,"B",,"B","B",,"B","A",,
69067,113,,,"A","A",,,,,,"A",,"A",,,"A",,,,"A",,,,,,"A",,
69067,114,"A","A","A","A","A",,,,,,"A",,,,,,,,,,,,,,,,
69067,115,,"A","A","B",,"A","A","A","B","B","B","A","B","B","B",,"B","A","B","B","D","D","D","B","D",,
69067,116,,,,"A","T","A",,,,"A","T","A",,"T","A","A","T","A","D","T","D","D","T",,,,
69067,117,"T",,,"T","A",,"T","A","A","T","A","A","T",,"A",,"A","A",,"A",,"T","A","D","T",,
69067,118,"A","T","D","D","T","D","A","T","A","D","T","A","A",,"D","D","T","A","D","T",,"A","T","D","D",,
69067,119,"T","A","D","T","A","D","T","D","A","T","D","A","T","D","D","T","D","A","T","D","D","T","A","D","T",,
69067,120,"T",,,,"A",,"T",,,"T","A","A","T","A","A",,"A",,,,,,"A","A","T",,
69067,121,,,,,,,,,,,,,"A",,,,,,,,,,,,,,
69067,122,,"A",,"T","A","A","T","A","A","T","A","A","T","A",,"T",,"A",,,"A","T",,"A","T",,
69067,123,,,,,"A","A","A",,,,,"A",,,,,"A","A",,"A","A","A","A","A","A",,
69067,124,,"A","A","A",,"A","A",,,,,"A","A","A",,"A","A","A",,"A","A","A","A","A","A",,
69067,125,,,,,,,,,,"A",,"A","A","A",,,,,,,,"A","A",,,,
69067,126,,"T","A","A",,,,"T",,,,,,,,,"T","A",,"T",,,"T",,,,
69067,127,"T","A","A","T","D","A","T","D","A","T","D","D","T","D","A","T","D","A","T","D","A","T","D","D","T",,
69067,128,,,"A","A",,"A",,,"A",,"T","A",,,,"A","T","A","A","T",,,,,,,
69067,129,"A","A","T","D","A","T","D","D","T","D","A","T","D","A","T","D",,"T",,,"T",,"A","T","A",,
69067,130,"T",,,"T","A","A","T","A",,,"A","A","T","A",,"T",,"A","T","A",,,"A",,,,
69067,131,"A","T","A","A","T","A","A","T","A","A","T",,"A","T","D","D","T","D","A","T","D","D","T","D","D",,
69067,132,,,"A",,,,,"A",,"A",,,,"A","A",,"A",,,,,,,,,,
69067,133,,"A",,,"A","A","A","A","A",,,"A",,"A",,"A",,,,"A","A",,,,,,
69067,134,,,,"T","A",,"T",,,"T",,,"T","A",,"T","A",,,"A","A",,"T","A","T",,
69067,135,,"A",,"T",,,"T","A",,,,,"T",,,"T",,"A",,,,,"A","A",,,
69067,136,"A","T","D","T","A","T","A","T","D","T","D","T","D","T","D","T","D","T","A","T","D","T","D","T","D",,
69067,137,"T","A","T","D","T","D","T","D","T","D","T","D","T","A","T","D","T",,,"D",,,"T","D","T",,
69067,138,"A","T","D","T","D","T","D","T","A","T","A","T","A","T","A","T","A","T","D","T","D","T","D","T","D",,
69067,139,"T","A","T","A","T","D","T","D","T","D",,"A","T","A","T","D","T","D","T","D","T","D","T","D","T",,
69067,140,"T","A","T","A","T","D","T","A","T","D","T","A","T","A",,"A","T","D","T","A","T",,"T","A","T",,
69067,141,"T","A","T","D","T","A","T","D","T","D","T","D","T","D","T","D","T","A","T",,"T","A","T",,,,
69067,142,,"T","A","T","A",,"A","T","A","T",,,"D","T","D","T","D","T","D","T",,"T","D","T","A",,
69067,143,"T","A","T","D","T","A","T","D","T","D","T","D","T","A","T","D","T","D","T","D","T","D","T","D","T",,
69067,144,"A","T","D","T","D","T","D","T","D",,,"T","D","T","D","T","A","T","D","T","D","T","D",,"D",,
69067,145,"T","A","T",,"T","A","T","D","T","A","T","D","T","A","T","A","T","A",,"A","T","A","T","D","T",,
69067,146,,,,"T","A",,,,,"A",,"A","T",,,,,"A","T","A","T","A","T","A",,,
69067,147,"T",,,"A",,"A","T","A","T",,"T","A",,,,,,"A","T","A","T",,"T","A",,,
69067,148,"A",,"A","T","A","T","A","T","A","T","A",,"A","T","A","T",,"T",,,"A",,,"T",,,
69067,149,"T","A","T","A","T","A",,"A","T","D","T","D","T","A","T","D","T","D","T","D","T","D","T","D","T",,
69067,150,"A","T","A","T","A","T","A",,"A","T","D","T","D","T","A","T","D","T","A","T","A","T","D","T",,,
69067,152,,,,,,,,,,,,"A",,,"T","A",,"A",,,,,,,,,
69067,153,,"T","A","T","A",,"A",,"A",,"A","T","A","T","A","T",,"T","A","T",,"T",,,"A",,
69067,154,,"A","T","A","T","A","T","A",,"A","T","A","T","A","T","A","T","A",,,"T","A",,,,,
69067,155,"A","T","A","T","A","T",,"T","A","T","A","T","A","T","A","T","A",,"A","T",,,"D,F",,"D",,
